step,portfolio_value,price,position,balance,shares,reward,action
300,99641.55523383003,233.67,매수,73583.21427483001,111.5177000000001,0.0,0.22500739
301,99641.55523383003,233.67,매수,73349.54427483001,112.5177000000001,0.0,0.078643546
302,99641.55523383003,233.67,매수,72976.18634883002,114.11550000000011,0.0,0.1597845
303,99641.55523383005,233.67,매수,72203.29945683002,117.4231000000001,0.001,0.3307654
304,99641.55523383003,233.67,매수,71001.18414183002,122.5676000000001,-0.001,0.5144578
305,99641.55523383003,233.67,매수,70560.06191583001,124.4554000000001,0.0,0.18878311
306,99641.55523383003,233.67,매수,69950.55708783,127.0638000000001,0.0,0.26084158
307,99636.43268183003,233.63,매수,69716.88708783001,128.0638000000001,-0.0025704897861035837,0.09398161
308,99649.13906183004,233.73,매도,69950.51708783001,127.0638000000001,0.0063763724061552205,-0.049838077
309,99649.13906183004,233.73,매수,69716.78708783002,128.0638000000001,0.0,0.08493
310,99649.13906183004,233.73,매수,69483.05708783002,129.0638000000001,0.0,0.096107274
311,99649.13906183005,233.73,매수,68822.20888583003,131.8912000000001,0.001,0.28274465
312,99649.13906183004,233.73,매도,69362.38228883002,129.5801000000001,-0.001,-0.23111573
313,99649.13906183004,233.73,매수,68839.76200883002,131.8161000000001,0.0,0.22360307
314,99650.44722283003,233.74,매도,69073.49200883001,130.8161000000001,0.001,-0.048896406
315,99654.41751583003,233.77,매수,68716.57102883002,132.34310000000008,0.001992109975747389,0.15270771
316,99654.41751583005,233.77,매도,68950.34102883002,131.34310000000008,0.001,-0.064783156
317,99654.41751583005,233.77,매도,69184.11102883003,130.34310000000008,0.0,-0.014308464
318,99654.41751583005,233.77,매도,70035.08058283002,126.70290000000008,0.0,-0.3640272
319,99671.67840983004,233.91,매도,70832.42329883002,123.29210000000009,0.008660375741622262,-0.34108213
320,99671.67840983004,233.91,매도,71296.26682883002,121.30910000000009,0.0,-0.19830796
321,99671.67840983004,233.91,매도,71994.02035883002,118.32610000000008,0.0,-0.29830045
322,99671.67840983004,233.91,매도,72487.61724083002,116.21590000000008,0.0,-0.21102968
323,99671.67840983003,233.91,매수,72161.92095683001,117.60830000000007,-0.001,0.13924187
324,99671.67840983003,233.91,매도,72773.19795983001,114.99500000000008,0.0,-0.261332
325,99671.67840983003,233.91,매도,73632.98094683001,111.31930000000007,0.0,-0.36757213
326,99671.67840983001,233.91,매도,74232.21158483,108.75750000000006,-0.001,-0.25618818
327,99671.67840983001,233.91,매도,74632.19768483,107.04750000000007,0.0,-0.17100923
328,99671.67840983001,233.91,매도,75877.69826183,101.72280000000006,0.0,-0.53247386
329,99671.67840983001,233.91,매도,76351.83383183,99.69580000000006,0.0,-0.20270374
330,99671.67840983,233.91,매도,77000.55982582999,96.92240000000007,-0.001,-0.27734455
331,99671.67840983001,233.91,매도,77959.07622383,92.82460000000006,0.001,-0.40978685
332,99671.67840983001,233.91,매도,78192.98622383,91.82460000000006,0.0,-0.077538565
333,99671.67840983001,233.91,매수,77959.07622383,92.82460000000006,0.0,0.06761439
334,99671.67840983,233.91,매도,78374.50038382999,91.04860000000006,-0.001,-0.17760469
335,99671.67840983,233.91,매도,78727.75126582998,89.53840000000007,0.0,-0.1510266
336,99671.67840983,233.91,매수,78294.59672782998,91.39020000000006,0.0,0.18518609
337,99671.67840983,233.91,매수,77573.03115982997,94.47500000000007,0.0,0.3084898
338,99671.67840983,233.91,매수,77206.26027982998,96.04300000000006,0.0,0.15680331
339,99671.67840983,233.91,매수,76915.48675882998,97.28610000000006,0.0,0.124319166
340,99671.67840983,233.91,매수,76146.57780682998,100.57330000000006,0.0,0.32872966
341,99671.67840983,233.91,매수,75731.85537682999,102.34630000000006,0.0,0.1773045
342,99671.67840983,233.91,매수,75261.53253982999,104.35700000000006,0.0,0.20107463
343,99671.67840983,233.91,매수,75027.62253982999,105.35700000000006,0.0,0.09957826
344,99671.67840983,233.91,매도,75327.54194182999,104.07480000000005,0.0,-0.12822449
345,99671.67840983,233.91,매수,74993.19098782999,105.50420000000005,0.0,0.14294034
346,99671.67840983001,233.91,매도,75227.10098783,104.50420000000005,0.001,-0.07558194
347,99671.67840983,233.91,매수,74954.57244682999,105.66930000000005,-0.001,0.11651869
348,99671.67840983,233.91,매수,74720.66244682999,106.66930000000005,0.0,0.037836835
349,99671.67840983,233.91,매수,74369.72727382998,108.16960000000005,0.0,0.15003334
350,99671.67840982998,233.91,매수,74135.81727382998,109.16960000000005,-0.001,0.053138103
351,99676.08519382999,233.95,매수,73901.90727382997,110.16960000000005,0.002210650041372004,0.060953893
352,99676.08519382999,233.95,매수,73367.86960882998,112.45230000000005,0.0,0.22827071
353,99676.08519382999,233.95,매수,73087.34016382998,113.65140000000005,0.0,0.1199131
354,99676.08519382999,233.95,매수,72853.39016382999,114.65140000000005,0.0,0.03101543
355,99676.08519382999,233.95,매도,73121.61383882999,113.50490000000005,0.0,-0.11465457
356,99676.08519383,233.95,매도,73362.88647382999,112.47360000000005,0.001,-0.103137076
357,99697.64517783,234.14,매수,73128.93647382999,113.47360000000005,0.010815023462281215,0.034888208
358,99697.64517783,234.14,매도,74150.23173983,109.11170000000004,0.0,-0.43619528
359,99697.64517783,234.14,매도,74564.30832982999,107.34320000000004,0.0,-0.17685275
360,99697.64517783,234.14,매도,74968.48079783,105.61700000000003,0.0,-0.17262642
361,99702.82042783,234.19,매도,75462.98447782999,103.50500000000004,0.0025954725363719353,-0.21120813
362,99702.82042783001,234.19,매도,76057.75682082999,100.96530000000004,0.001,-0.25397483
363,99696.85722583001,234.13,매도,76427.44915483,99.38670000000005,-0.002990488119799715,-0.15786842
364,99696.85722583001,234.13,매도,77163.15585383,96.24440000000004,0.0,-0.31423125
365,99696.85722583003,234.13,매도,78096.44485983001,92.25820000000004,0.001,-0.39862058
366,99696.85722583001,234.13,매도,79982.78344383,84.20140000000005,-0.001,-0.8056817
367,99696.85722583001,234.13,매수,79748.65344383,85.20140000000005,0.0,0.018457923
368,99696.85722583001,234.13,매도,80702.92049783,81.12560000000005,0.0,-0.40758878
369,99701.53012783002,234.19,매도,81462.41480483,77.88170000000005,0.002343555318609895,-0.3243963
370,99701.53012783,234.19,매수,81228.22480483,78.88170000000005,-0.001,0.031434044
371,99701.53012783002,234.19,매도,81462.41480483,77.88170000000005,0.001,-0.028940778
372,99701.53012783002,234.19,매도,81696.60480483,76.88170000000005,0.0,-0.0713318
373,99701.53012783002,234.19,매수,81300.44900083,78.57330000000005,0.0,0.16916642
374,99700.77274083001,234.18,매도,81964.28397483,75.73870000000005,-0.001,-0.2834606
375,99700.77274083001,234.18,매도,82353.91265883,74.07490000000006,0.0,-0.16638811
376,99700.77274083,234.18,매도,82588.09265882999,73.07490000000006,-0.001,-0.099694446
377,99700.77274083,234.18,매도,82822.27265882998,72.07490000000006,0.0,-0.06709683
378,99700.77274083,234.18,매수,82151.95582682999,74.93730000000005,0.0,0.2862465
379,99701.49108783,234.19,매도,82878.52269482998,71.83470000000005,0.001,-0.3102645
380,99701.49108783,234.19,매수,82469.22883182998,73.58240000000005,0.0,0.1747701
381,99701.49108783,234.19,매도,83850.87957482999,67.68270000000005,0.0,-0.5899798
382,99701.49108783,234.19,매수,83560.76500282998,68.92150000000005,0.0,0.12388769
383,99702.19756683,234.2,매수,83156.45938682999,70.64790000000005,0.001,0.17264518
384,99702.19756683,234.2,매도,83390.65938682998,69.64790000000005,0.0,-0.079035655
385,99702.19756682999,234.2,매도,83881.09760682998,67.55380000000005,-0.001,-0.20941606
386,99702.19756683,234.2,매수,83646.89760682998,68.55380000000005,0.001,0.09157057
387,99702.19756683,234.2,매수,82813.59058682999,72.11190000000005,0.0,0.35581377
388,99722.92993683,234.5,매도,83517.12738682999,69.10790000000004,0.010397147959602933,-0.30040434
389,99722.92993683001,234.5,매도,84016.79998683,66.97710000000005,0.001,-0.2130898
390,99722.92993683001,234.5,매도,84251.29998683,65.97710000000005,0.0,-0.09152484
391,99728.11931283001,234.58,매도,84511.57153683,64.86720000000005,0.00260189707787469,-0.11099523
392,99729.39665683001,234.6,매도,84746.15153683,63.867200000000054,0.001,-0.075935125
393,99729.39665683001,234.6,매도,85545.76217683,60.45880000000005,0.0,-0.3408422
394,99729.39665683001,234.6,매수,85201.81511683,61.92490000000005,0.0,0.14661165
395,99729.39665683001,234.6,매도,85883.86769683,59.01760000000005,0.0,-0.29073134
396,99723.08892683001,234.47,매도,88346.37005683,48.52100000000005,-0.0031624226213387303,-1.0496666
397,99723.08892683001,234.47,매수,87730.65183683,51.14700000000005,0.0,0.26260075
398,99723.08892683002,234.47,매도,88391.81034283001,48.32720000000005,0.001,-0.28198522
399,99723.08892683002,234.47,매수,87713.72310283002,51.21920000000005,0.0,0.28920785
400,99723.08892683002,234.47,매수,87479.25310283001,52.21920000000005,0.0,0.06815919
401,99723.08892683004,234.47,매수,87134.55875583002,53.68930000000005,0.001,0.14701615
402,99723.08892683004,234.47,매도,87369.02875583002,52.68930000000005,0.0,-0.0014971346
403,99723.08892683004,234.47,매도,89378.46010283002,44.11920000000005,0.0,-0.8570131
404,99724.52564683004,234.51,매도,91301.39546683003,35.91800000000005,0.001,-0.82012206
405,99721.56559183005,234.42,매도,92011.60900183003,32.88950000000005,-0.0014841158585559712,-0.30285266
406,99721.56559183005,234.42,매수,91546.91823583003,34.87180000000005,0.0,0.19823143
407,99718.50098383003,234.34,매수,90741.49799983003,38.30760000000005,-0.0015365823740467917,0.34358722
408,99718.50098383003,234.34,매수,89752.27855783002,42.52890000000005,0.0,0.42213222
409,99718.50098383005,234.34,매수,88864.87984583003,46.31570000000005,0.001,0.3786807
410,99718.50098383003,234.34,매도,89099.21984583003,45.31570000000005,-0.001,-0.063408524
411,99718.50098383003,234.34,매수,88797.50709583002,46.60320000000005,0.0,0.12875488
412,99721.60961983002,234.4,매수,87577.20497983001,51.81060000000005,0.0015587057413217699,0.5207403
413,99721.60961983004,234.4,매수,87073.76065983002,53.958400000000054,0.001,0.21478182
414,99722.19940183003,234.41,매수,85897.11953983002,58.97820000000006,0.001,0.5019825
415,99722.19940183003,234.41,매수,84296.02891683002,65.80850000000005,0.0,0.68303615
416,99722.19940183003,234.41,매수,83002.06227583002,71.32860000000005,0.0,0.55201393
417,99722.19940183003,234.41,매수,81752.65697583002,76.65860000000005,0.0,0.5330083
418,99722.19940183003,234.41,매수,81026.15006283001,79.75790000000005,0.0,0.3099313
419,99722.19940183002,234.41,매수,80469.02781583,82.13460000000005,-0.001,0.23767677
420,99722.19940183002,234.41,매수,79976.67305183,84.23500000000004,0.0,0.21004118
421,99722.19940183,234.41,매수,79178.69452983,87.63920000000005,-0.001,0.3404285
422,99725.84345383002,234.45,매수,78367.14366883,91.10130000000005,0.0018271016994591902,0.34621367
423,99725.84345383002,234.45,매수,78132.69366883,92.10130000000005,0.0,0.0553269
424,99721.18838883002,234.4,매수,77898.24366883001,93.10130000000005,-0.0023339311249616873,0.0035215653
425,99721.18838883002,234.4,매수,77122.26246883001,96.41180000000006,0.0,0.33105057
426,99721.18838883002,234.4,매수,76756.83286883001,97.97080000000005,0.0,0.15590438
427,99722.15809683001,234.41,매도,76991.23286883,96.97080000000005,0.001,-0.017885488
428,99707.43607683002,234.26,매수,76715.56670883001,98.14680000000006,-0.007381518952734388,0.11760497
429,99692.35840683003,234.11,매수,76160.13624883001,100.51780000000005,-0.007560955628415013,0.23710074
430,99669.88899383001,233.88,매도,76821.42676583001,97.69310000000004,-0.011269375787218835,-0.2824786
431,99669.88899383001,233.88,매수,75654.69299783,102.68170000000005,0.0,0.4988601
432,99669.88899383001,233.88,매수,74445.79066583,107.85060000000004,0.0,0.5168928
433,99669.88899383001,233.88,매수,73199.42075783001,113.17970000000004,0.0,0.5329115
434,99669.88899383001,233.88,매수,72550.49730983001,115.95430000000005,0.0,0.277468
435,99669.88899383003,233.88,매도,72784.37730983002,114.95430000000005,0.001,-0.052951906
436,99668.80288283003,233.87,매도,74267.92492583001,108.61110000000005,-0.001,-0.63432497
437,99668.80288283003,233.87,매수,72263.14451183002,117.18330000000005,0.0,0.85722303
438,99668.80288283003,233.87,매수,71783.66423783002,119.23350000000005,0.0,0.2050249
439,99668.80288283003,233.87,매도,72155.72802083002,117.64260000000004,0.0,-0.15909009
440,99657.70095983004,233.78,매수,70819.83919383002,123.35470000000005,-0.005569407216140671,0.5712174
441,99657.70095983002,233.78,매수,68426.14239583001,133.59380000000004,-0.001,1.0239193
442,99663.65099583003,233.82,매수,64882.715557830015,148.75090000000006,0.002985236435670744,1.5157102
443,99657.40783583003,233.78,매수,63169.25921583002,156.07900000000006,-0.003132114837063006,0.7328111
444,99657.40783583003,233.78,매수,61552.600381830016,162.99430000000007,0.0,0.69153744
445,99657.40783583003,233.78,매수,58707.49778183002,175.16430000000005,0.0,1.2170051
446,99657.40783583003,233.78,매수,56882.12016383002,182.97240000000005,0.0,0.78081137
447,99657.40783583003,233.78,매수,55801.121443830016,187.59640000000005,0.0,0.46240714
448,99657.40783583003,233.78,매수,54442.55572983002,193.40770000000003,0.0,0.5811369
449,99678.84396483001,233.89,매수,54099.787493830016,194.87390000000002,0.010754909978840894,0.1466239
450,99651.42161883002,233.75,매수,53865.897493830016,195.87390000000002,-0.01375534913389827,0.09058398
451,99681.06388383002,233.9,매수,53458.89199383002,197.6151,0.014872976480649152,0.17412788
452,99681.06388383004,233.9,매도,53696.51100383002,196.59920000000002,0.001,-0.10159804
453,99681.06388383004,233.9,매수,51294.84919383002,206.86710000000002,0.0,1.0267901
454,99670.03475383003,233.85,매수,48086.79374383002,220.5826,-0.005532209213207952,1.3715574
455,99670.03475383003,233.85,매수,45156.77016883002,233.11210000000003,0.0,1.2529532
456,99670.03475383003,233.85,매수,41453.94249883002,248.94630000000004,0.0,1.5834266
457,99670.03475383003,233.85,매수,39008.78351383002,259.40240000000006,0.0,1.0456182
458,99670.03475383003,233.85,매수,38257.23638383002,262.61620000000005,0.0,0.32138643
459,99659.27522983003,233.81,매수,36767.167568830024,268.98810000000003,-0.00539757211210375,0.63719153
460,99659.27522983003,233.81,매도,37000.97756883002,267.98810000000003,0.0,-0.05655193
461,99659.27522983003,233.81,매수,36295.43251283002,271.00570000000005,0.0,0.30176046
462,99659.27522983003,233.81,매도,38103.90610083002,263.27090000000004,0.0,-0.7734812
463,99643.98505783002,233.75,매도,40076.02330783002,254.83620000000005,-0.00767122375952796,-0.84347844
464,99643.98505783004,233.75,매도,42386.408307830025,244.95220000000006,0.001,-0.98840076
465,99653.53774983004,233.79,매도,43820.44118283002,238.81730000000007,0.004793411260325154,-0.61349005
466,99653.53774983005,233.79,매도,46274.97901383002,228.31840000000008,0.001,-1.049897
467,99646.83803443005,233.7595,매도,48298.571737830025,219.6628000000001,-0.003361504042544473,-0.86556643
468,99676.80015118004,233.9,매도,49796.80650118003,213.2535000000001,0.015034153286245657,-0.6409318
469,99676.80015118004,233.9,매도,51459.01685118003,206.14700000000008,0.0,-0.71065354
470,99653.29802188004,233.783,매도,52692.62884118003,200.87290000000007,-0.01178916722063558,-0.52741987
471,99652.71072088004,233.78,매도,53886.30146088003,195.76700000000008,-0.001,-0.510598
472,99652.71072088004,233.78,매도,54297.00616488003,194.01020000000008,0.0,-0.17568417
473,99652.71072088006,233.78,매도,55631.74969688003,188.3008000000001,0.001,-0.570947
474,99647.20653688005,233.75,매도,56760.43953688003,183.4728000000001,-0.002761683029085738,-0.48280665
475,99609.70750888005,233.54,매도,57907.21703688003,178.5668000000001,-0.018815895248466906,-0.490604
476,99618.29980888005,233.59,매도,59476.79266888003,171.8460000000001,0.004312983249769054,-0.6720821
477,99596.34174288006,233.46,매도,60163.03337088003,168.90820000000008,-0.01102110056190429,-0.29378077
478,99590.15999150004,233.4227,매도,60904.87586688003,165.73060000000007,-0.0031034028317920752,-0.31776622
479,99599.44690619005,233.48,매도,61758.10586219003,162.07530000000006,0.004662566407563463,-0.3655307
