2025-05-14 17:58:36 - sac_trading - INFO - DB 엔진 생성 성공
2025-05-14 17:58:36 - sac_trading - INFO - DataCollector 초기화 완료: 1개 종목 대상
2025-05-14 17:58:36 - sac_trading - INFO - AAPL 데이터 로드 시작...
2025-05-14 17:58:38 - sac_trading - INFO - AAPL 데이터 로드 완료: 276495 행
2025-05-14 17:58:38 - sac_trading - INFO - 총 1/1 종목 데이터 로드 완료
2025-05-14 17:58:38 - sac_trading - INFO - DataProcessor 초기화 완료: 윈도우 크기 30
2025-05-14 17:58:38 - sac_trading - INFO - AAPL 데이터 전처리 시작
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7392644339428805
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7398808300801315
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7302650503390181
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7401890281487572
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7440415040065752
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7383398397370046
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.737004314772961
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7423464146291351
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7421491678652147
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7441730018491884
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7479206903636737
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7503595644133968
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7452948428189855
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.750051366344771
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.74830491062256
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7422436819395933
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7433716868707625
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7431682761454694
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7449619889048694
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7478939798643932
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7431682761454694
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7415245531128007
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7453256626258479
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7538524758578181
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.75407848777481
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7510786932401894
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7487158413807274
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.748921306759811
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.748921306759811
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7480973905896857
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.74830491062256
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7497452229299367
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7507704951715636
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7476885144853092
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7462502568317239
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7452229299363061
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7452229299363061
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7421409492500517
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7450174645572221
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7435792069036369
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.744503801109513
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7439901376618043
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7446065337990553
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7468645983151839
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7419354838709676
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7396753647010481
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7421532771727964
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7428600780768443
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7435792069036369
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7438237107047463
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7408054242860082
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7419354838709676
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7435586603657284
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.748921306759811
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7505650297924802
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7543558660365728
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7583727141976578
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7554961988904874
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7581672488185743
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7569344565440725
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7564824327100887
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7542942264228479
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7520525991370454
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7524347647421413
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.751183480583522
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7492295048284366
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7536613930552705
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7529258269981511
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7562440928703514
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7568317238545309
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7583727141976578
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7571604684610644
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7604479145264024
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7608567906307789
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7590815697554965
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.757754263406616
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7599137045407848
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7565235257859051
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7561125950277382
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7560715019519213
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7538504212040272
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.753104581877954
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7538524758578181
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7546743373741525
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7533388124101089
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7520032874460654
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.751797822066982
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7521820423258683
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7479967125539349
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7493322375179784
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7503595644133968
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7542634066159856
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7600164372303271
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7586809122662835
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7590918430244504
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7596055064721596
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7565502362851863
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.751797822066982
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7498459009656876
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.750051366344771
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.74830491062256
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7472775837271423
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7470721183480582
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7456420793096367
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7457386480378057
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7459995890692417
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7476885144853092
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7480994452434766
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7479967125539349
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7505650297924802
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7542634066159856
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7562523114855151
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7563180604068217
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.757139921923156
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7581672488185743
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7602219026094105
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7594000410930761
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.757842613519622
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.757139921923156
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7583727141976578
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7578241216355044
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7575508526813235
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7562132730634891
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7570289706184506
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.753854530511609
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7581569755496198
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7541606739264438
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7544051777275533
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7516950893774402
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7520012327922745
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7542613519621947
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7526196835833163
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7519005547565237
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7507704951715636
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7528251489623997
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7560920484898298
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.755393466200945
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7549825354427782
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7559071296486543
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7551880008218617
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7559071296486543
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7557201561536884
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7554961988904874
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7554961988904874
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7546743373741525
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7515533182658726
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7505650297924802
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7507725498253546
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.7495397575508528
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8080953359358952
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8078898705568113
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8105609204848983
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8105609204848983
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8099445243476474
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8099445243476474
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8138483665502362
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8138483665502362
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8122046435175675
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8122046435175675
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8122046435175675
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8130265050339018
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8138483665502362
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8138483665502362
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8138483665502362
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8161084857201564
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8161084857201564
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8200123279227451
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8189850010273269
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8189850010273269
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8138483665502362
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8140538319293202
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8132319704129859
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8132319704129859
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8132319704129859
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8163139510992398
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8163139510992398
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8163139510992398
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8163139510992398
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.817957674131909
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.817957674131909
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8175467433737416
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8181631395109925
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8171358126155747
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8171358126155747
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8171358126155747
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8171358126155747
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8173412779946582
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8191904664064108
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8191904664064108
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.817957674131909
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.817957674131909
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.817957674131909
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.817957674131909
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.817957674131909
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8191904664064108
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8181631395109925
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8177522087528256
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8222724470926653
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8261762892952541
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8263817546743376
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8282309430860902
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.823916170125334
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8230943086089997
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8241216355044174
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8232997739880831
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8257653585370867
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8280254777070069
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8296692007396755
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8296692007396755
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8302855968769264
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8329566468050134
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8329566468050134
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8298746661187589
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8267926854325051
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8267926854325051
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8304910622560098
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8302855968769264
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8311074583932607
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8311074583932607
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8325457160468466
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8323402506677625
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8323402506677625
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8323402506677625
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8323402506677625
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8343949044585987
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8354222313540169
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8354222313540169
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8358331621121845
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8358331621121845
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8358331621121845
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8358331621121845
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8358331621121845
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8364495582494353
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8360386274912679
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8360386274912679
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8364495582494353
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8364495582494353
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8352167659749336
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8352167659749336
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.83275118142593
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.83275118142593
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8346003698376827
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8346003698376827
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8346003698376827
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8341894390795151
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8341894390795151
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8341894390795151
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8317238545305116
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8317238545305116
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8319293199095956
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8311074583932607
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8317238545305116
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8335730429422643
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8335730429422643
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.83275118142593
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8317238545305116
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8317238545305116
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8306965276350938
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8304910622560098
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8304910622560098
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8315183891514282
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8315183891514282
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8315183891514282
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8315183891514282
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8315183891514282
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8315183891514282
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8304910622560098
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8290528046024246
2025-05-14 18:00:09 - sac_trading - WARNING - 현재 가격이 0 이하입니다: -0.8290528046024246
